InteractionID,GeneSymbol,DrugID,DrugName,ConceptID,InteractionType,Directionality,Score,PMIDs,Sources
IX03613,CYP3A4,D00896,SP-600125,chembl:CHEMBL1725279,,,0.0006561068617108505,,DTC
IX03614,CYP3A4,D02774,OXICONAZOLE,rxcui:32638,,,0.02919675534613284,,DTC
IX03615,CYP3A4,D02775,METHOXSALEN,rxcui:6854,,,0.01946450356408856,17003103,NCI|DTC
IX03616,CYP3A4,D02776,ROTENONE,rxcui:1366666,,,0.00417096504944755,,DTC
IX03617,CYP3A4,D00689,RALOXIFENE HYDROCHLORIDE,rxcui:166551,,,0.004671480855381255,21393461|21447734|22931300,DTC
IX03618,CYP3A4,D02777,CEFOPERAZONE,rxcui:2184,,,0.01459837767306642,22931300,DTC
IX03619,CYP3A4,D02778,N-DESMETHYLCLOZAPINE,iuphar.ligand:333,,,0.0175180532076797,33277605,DTC|PharmGKB
IX03620,CYP3A4,D02779,CHLORPYRIFOS,ncit:C163641,,,0.01167870213845313,,DTC
IX03621,CYP3A4,D01350,ERLOTINIB,rxcui:337525,,,0.002085482524723775,18309947,PharmGKB
IX03622,CYP3A4,D01455,RIVAROXABAN,rxcui:1114195,,,0.01297633570939237,19196846,PharmGKB
IX03623,CYP3A4,D02023,VINBLASTINE,rxcui:11198,,,0.003434912393662687,9187528,PharmGKB
IX03624,CYP3A4,D02780,CAULIBUGULONE B,chembl:CHEMBL508779,,,0.01946450356408856,,DTC
IX03625,CYP3A4,D02781,BENFLUOREX HYDROCHLORIDE,rxcui:235953,,,0.01946450356408856,,DTC
IX03626,CYP3A4,D02782,PAPAVERINE,rxcui:7895,,,0.003244083927348093,,DTC
IX03627,CYP3A4,D02783,FINASTERIDE,rxcui:25025,,,0.0083419300988951,22931300,DTC
IX03628,CYP3A4,D02548,VERAPAMIL,rxcui:11170,,,0.002595267141878475,21393461,DTC
IX03629,CYP3A4,D02784,KETOCONAZOLE,rxcui:6135,,,0.01857975340208453,9187528|26052884|22931300|24996140|26360048,PharmGKB|DTC
IX03630,CYP3A4,D02785,BRADANICLINE,ncit:C169814,,,0.02335740427690627,23126648,DTC
IX03631,CYP3A4,D00987,CHEMBL:CHEMBL1256291,chembl:CHEMBL1256291,,,0.005308500972024154,,DTC
IX03632,CYP3A4,D00963,CHLORAMPHENICOL,rxcui:2348,,,0.01459837767306642,14576103,NCI
IX03633,CYP3A4,D02786,LY320135,iuphar.ligand:742,,,0.02919675534613284,,DTC
IX03634,CYP3A4,D02787,SIBUTRAMINE HYDROCHLORIDE,rxcui:1294535,,,0.009732251782044283,,DTC
IX03635,CYP3A4,D02788,ACACETIN,chembl:CHEMBL243664,,,0.003892900712817712,,DTC
IX03636,CYP3A4,D02789,DIPHENYLENEIODONIUM,drugbank:DB17025,,,0.007299188836533211,,DTC
IX03637,CYP3A4,D02790,N-AMINOHEXYL-5-CHLORO-1-NAPTHALENESULFONAMIDE HYDROCHLORIDE,chembl:CHEMBL513116,,,0.01946450356408856,,DTC
IX03638,CYP3A4,D02791,VISNAGIN,iuphar.ligand:433,,,0.01946450356408856,,DTC
IX03639,CYP3A4,D02792,ORSELLINIC ACID,chembl:CHEMBL457583,,,0.05839351069226569,,DTC
IX03640,CYP3A4,D02793,EFAVIRENZ,rxcui:195085,,,0.005839351069226569,16176117,NCI
IX03641,CYP3A4,D02794,CLOPERASTINE HYDROCLORIDE,chembl:CHEMBL1492516,,,0.05839351069226569,,DTC
IX03642,CYP3A4,D02795,MEFENAMIC ACID,rxcui:6693,,,0.0083419300988951,22931300,DTC
IX03643,CYP3A4,D02796,"12-HYDROXY-4,4-BISNOR-4,8,11,13-PODOCARPATETRAEN-3-ONE",chembl:CHEMBL1358735,,,0.05839351069226569,,DTC
IX03644,CYP3A4,D00847,ZEARALENONE,chembl:CHEMBL454173,,,0.004491808514789669,,DTC
IX03645,CYP3A4,D02797,JNJ16259685,iuphar.ligand:1385,,,0.01459837767306642,,DTC
IX03646,CYP3A4,D02798,BERBERINE CHLORIDE,ncit:C87331,,,0.007299188836533211,,DTC
IX03647,CYP3A4,D00460,TRIFLUOPERAZINE,rxcui:10800,,,0.001946450356408856,,DTC
IX03648,CYP3A4,D00716,HARMINE,ncit:C97713,,,0.003892900712817712,,DTC
IX03649,CYP3A4,D02799,GALANGIN,iuphar.ligand:410,,,0.007299188836533211,,DTC
IX03650,CYP3A4,D02800,GUANFACINE HYDROCHLORIDE,rxcui:203142,,,0.005308500972024154,,DTC
IX03651,CYP3A4,D02801,CHEMBL:CHEMBL227298,chembl:CHEMBL227298,,,0.02919675534613284,,DTC
IX03652,CYP3A4,D02802,(R)-FELODIPINE,chembl:CHEMBL254609,,,0.01946450356408856,,DTC
IX03653,CYP3A4,D01208,MUNDULONE ACETATE,chembl:CHEMBL1372368,,,0.01946450356408856,,DTC
IX03654,CYP3A4,D02803,ELIPRODIL,ncit:C80994,,,0.01459837767306642,,DTC
IX03655,CYP3A4,D02804,ARTEMOTIL,ncit:C73002,,,0.01459837767306642,,PharmGKB
IX03656,CYP3A4,D02805,PD-169316,drugbank:DB17040,,,0.004866125891022141,,DTC
IX03657,CYP3A4,D00012,DEXAMETHASONE,rxcui:3264,,,0.001373964957465075,22931300,DTC
IX03658,CYP3A4,D00771,CHEMBL:CHEMBL336095,chembl:CHEMBL336095,,,0.007299188836533211,,DTC
IX03659,CYP3A4,D02121,LAPATINIB,rxcui:480167,,,0.003767323270468754,22511346,DTC
IX03660,CYP3A4,D02806,ISOPIMPINELLIN,ncit:C63673,,,0.05839351069226569,,DTC
IX03661,CYP3A4,D02520,CEFTRIAXONE,rxcui:2193,,,0.0106170019440483,22931300,DTC
IX03662,CYP3A4,D02807,MEBEVERINE HYDROCHLORIDE,rxcui:235827,,,0.02919675534613284,,DTC
IX03663,CYP3A4,D02808,GR 89696,iuphar.ligand:1649,,,0.009732251782044283,,DTC
IX03664,CYP3A4,D00999,CAPSAZEPINE,iuphar.ligand:2461,,,0.002654250486012077,,DTC
IX03665,CYP3A4,D02809,PHENOBARBITAL,rxcui:8134,,,0.003073342668013983,22931300,DTC
IX03666,CYP3A4,D02810,LUMEFANTRINE,rxcui:847728,,,0.02919675534613284,28673292,PharmGKB
IX03667,CYP3A4,D00355,FLUPENTHIXOL,rxcui:4495,,,0.003892900712817712,,DTC
IX03668,CYP3A4,D02811,PF-03715455,drugbank:DB12138,,,0.01946450356408856,21888439,DTC
IX03669,CYP3A4,D02812,TRIM,iuphar.ligand:4331,,,0.01946450356408856,,DTC
IX03670,CYP3A4,D02813,DAPSONE,rxcui:3108,,,0.02123400388809661,22931300|9187528,DTC|PharmGKB
IX03671,CYP3A4,D00236,THEOPHYLLINE,rxcui:10438,,,0.004325445236464125,9187528,PharmGKB
IX03672,CYP3A4,D01573,FENTANYL CITRATE,rxcui:142436,,,0.003892900712817712,17987285,NCI
IX03673,CYP3A4,D00877,METRONIDAZOLE,rxcui:6922,,,0.02919675534613284,17374625,NCI
IX03674,CYP3A4,D02814,CHEMBL:CHEMBL68534,chembl:CHEMBL68534,,,0.003073342668013983,,DTC
IX03675,CYP3A4,D02815,ISOBERGAPTENE,chembl:CHEMBL141690,,,0.05839351069226569,,DTC
IX03676,CYP3A4,D02816,PAPAVERINE HYDROCHLORIDE,rxcui:203132,,,0.009732251782044283,,DTC
IX03677,CYP3A4,D02817,FENDILINE HYDROCHLORIDE,rxcui:236767,,,0.01167870213845313,,DTC
IX03678,CYP3A4,D02818,SELEGILINE,rxcui:9639,,,0.02335740427690627,22931300|9187528,DTC|PharmGKB
IX03679,CYP3A4,D02819,SB 215505,iuphar.ligand:190,,,0.01167870213845313,,DTC
IX03680,CYP3A4,D00349,FLUOROURACIL,rxcui:4492,,,0.001006784667108029,12904931,NCI
IX03681,CYP3A4,D02820,LUZINDOLE,iuphar.ligand:1363,,,0.0083419300988951,,DTC
IX03682,CYP3A4,D02245,PINACIDIL,rxcui:33717,,,0.01459837767306642,,DTC
IX03683,CYP3A4,D00429,TRIMIPRAMINE,rxcui:10834,,,0.001769500324008051,,PharmGKB
IX03684,CYP3A4,D01173,QUINACRINE DIHYDROCHLORIDE,chembl:CHEMBL554190,,,0.004866125891022141,,DTC
IX03685,CYP3A4,D02821,TAMSULOSIN HYDROCHLORIDE,rxcui:236495,,,0.01297633570939237,9187528,PharmGKB
IX03686,CYP3A4,D02822,(R)-NITRENDIPINE,chembl:CHEMBL268609,,,0.01459837767306642,,DTC
IX03687,CYP3A4,D00440,FASUDIL,ncit:C65624,,,0.002013569334216058,,DTC
IX03688,CYP3A4,D02823,CHEMBL:CHEMBL1320453,chembl:CHEMBL1320453,,,0.0083419300988951,,DTC
IX03689,CYP3A4,D01176,CHEMBL:CHEMBL578741,chembl:CHEMBL578741,,,0.002780643366298366,,DTC
IX03690,CYP3A4,D02249,DOFETILIDE,rxcui:49247,,,0.008983617029579338,22931300,DTC
IX03691,CYP3A4,D00670,4-METHOXYDALBERGIONE,chembl:CHEMBL1554531,,,0.006488167854696187,,DTC
IX03692,CYP3A4,D02824,CHEMBL:CHEMBL484662,chembl:CHEMBL484662,,,0.01946450356408856,,DTC
IX03693,CYP3A4,D00090,INDOMETHACIN,rxcui:5781,,,0.002919675534613284,22931300,DTC
IX03694,CYP3A4,D00125,SERTINDOLE,rxcui:41996,,,0.005561286732596732,9187528,PharmGKB
IX03695,CYP3A4,D02825,ISOKOBUSONE,chembl:CHEMBL1522104,,,0.05839351069226569,,DTC
IX03696,CYP3A4,D02826,ISONIAZID,rxcui:6038,,,0.006488167854696187,,DTC
IX03697,CYP3A4,D00621,GUTHION,chembl:CHEMBL530115,,,0.004866125891022141,,DTC
IX03698,CYP3A4,D02112,HYDROXYCHLOROQUINE,rxcui:5521,,,0.006488167854696187,35135554,PharmGKB
IX03699,CYP3A4,D00087,DOXORUBICIN HYDROCHLORIDE,rxcui:142433,,,0.001183652243762142,15465924,DTC|NCI
IX03700,CYP3A4,D02827,BUTAMBEN,rxcui:19861,,,0.009732251782044283,,DTC
IX03701,CYP3A4,D02828,N-HISTIDYL-2-AMINONAPHTHALENE (BETANA),chembl:CHEMBL1489988,,,0.01946450356408856,,DTC
IX03702,CYP3A4,D02829,FPL64176,iuphar.ligand:2518,,,0.006488167854696187,,DTC
IX03703,CYP3A4,D02830,SB 228357,iuphar.ligand:192,,,0.0083419300988951,,DTC
IX03704,CYP3A4,D02831,IXABEPILONE,rxcui:337523,,,0.005308500972024154,18451235,NCI
IX03705,CYP3A4,D00635,SAPPANONE A DIMETHYL ETHER,chembl:CHEMBL1489223,,,0.009732251782044283,,DTC
IX03706,CYP3A4,D00996,MERCURIC CHLORIDE,rxcui:1311634,,,0.002919675534613284,,DTC
IX03707,CYP3A4,D02832,PENTOSALEN,ncit:C63672,,,0.02919675534613284,,DTC
IX03708,CYP3A4,D02833,OFLOXACIN,rxcui:7623,,,0.009732251782044283,22931300,DTC
IX03709,CYP3A4,D01606,TAMOXIFEN,rxcui:10324,,,0.001796723405915867,22931300,DTC
IX03710,CYP3A4,D02834,DIMETHYL GAMBOGATE,chembl:CHEMBL1436860,,,0.01167870213845313,,DTC
IX03711,CYP3A4,D02835,ROBUSTONE,chembl:CHEMBL252722,,,0.05839351069226569,,DTC
IX03712,CYP3A4,D02836,SU9516,drugbank:DB03428,,,0.003649594418266605,,DTC
IX03713,CYP3A4,D01755,NICARDIPINE,rxcui:7396,,,0.007299188836533211,9187528,PharmGKB
IX03714,CYP3A4,D02837,ISOEUGENITOL,chembl:CHEMBL1371435,,,0.02919675534613284,,DTC
IX03715,CYP3A4,D02838,PYRIDOSTIGMINE,rxcui:9000,,,0.01459837767306642,22931300,DTC
IX03716,CYP3A4,D02839,LECANORIC ACID,chembl:CHEMBL1451874,,,0.02919675534613284,,DTC
IX03717,CYP3A4,D02840,(+/-)-PENTAACETYLCATECHIN,chembl:CHEMBL1336025,,,0.05839351069226569,,DTC
IX03718,CYP3A4,D02841,DEXMEDETOMIDINE HYDROCHLORIDE,rxcui:228054,,,0.005308500972024154,,DTC
IX03719,CYP3A4,D02842,SULFADIAZINE,rxcui:10171,,,0.05839351069226569,9187528,PharmGKB
IX03720,CYP3A4,D02843,BISACODYL,rxcui:1596,,,0.01459837767306642,,DTC
IX03721,CYP3A4,D02844,CHEMBL:CHEMBL472656,chembl:CHEMBL472656,,,0.01459837767306642,,DTC
IX03722,CYP3A4,D02845,INDOMETHACIN MORPHOLINYLAMIDE,chembl:CHEMBL72631,,,0.01946450356408856,,DTC
IX03723,CYP3A4,D02846,DIENESTROL,rxcui:3368,,,0.0083419300988951,,DTC
IX03724,CYP3A4,D01195,HYCANTHONE,ncit:C550,,,0.006146685336027967,22931300,DTC
IX03725,CYP3A4,D02847,BIPHENYL-4-AMINE,chembl:CHEMBL44201,,,0.05839351069226569,,DTC
IX03726,CYP3A4,D02848,DOLASETRON,rxcui:68091,,,0.01459837767306642,9187528,PharmGKB
IX03727,CYP3A4,D02849,GRANISETRON,rxcui:26237,,,0.0106170019440483,9187528,PharmGKB
IX03728,CYP3A4,D02850,CHEMBL:CHEMBL588859,chembl:CHEMBL588859,,,0.01459837767306642,,DTC
IX03729,CYP3A4,D02851,2-METHOXY-5 (6)EPOXY-TETRAHYDROCARYOPHYLLENE,chembl:CHEMBL1488390,,,0.05839351069226569,,DTC
IX03730,CYP3A4,D02852,TIPRANAVIR,rxcui:190548,,,0.02919675534613284,,PharmGKB
IX03731,CYP3A4,D02853,AG 490,iuphar.ligand:5916,,,0.003649594418266605,,DTC
IX03732,CYP3A4,D02854,CITROPTEN,chembl:CHEMBL481049,,,0.02919675534613284,,DTC
IX03733,CYP3A4,D02238,AMIODARONE HYDROCHLORIDE,rxcui:203114,,,0.01122952128697417,16537817|9187528|29394111,NCI|PharmGKB
IX03734,CYP3A4,D02855,CHEMBL:CHEMBL1513392,chembl:CHEMBL1513392,,,0.01946450356408856,,DTC
IX03735,CYP3A4,D02856,MORICIZINE,rxcui:40169,,,0.02919675534613284,,DTC
IX03736,CYP3A4,D02857,OSI-930,drugbank:DB05913,,,0.02335740427690627,21068193,DTC
IX03737,CYP3A4,D00717,QUERCETIN,rxcui:9060,,,0.0007391583631932366,,DTC
IX03738,CYP3A4,D00845,BAICALEIN,rxcui:1592893,,,0.002335740427690627,,DTC
IX03739,CYP3A4,D02858,SERTRALINE HYDROCHLORIDE,rxcui:155137,,,0.002919675534613284,,DTC
IX03740,CYP3A4,D02859,PLICAMYCIN,rxcui:6995,,,0.01946450356408856,22931300,DTC
IX03741,CYP3A4,D02860,E324,chembl:CHEMBL172064,,,0.004491808514789669,,DTC
IX03742,CYP3A4,D02861,VINDESINE,rxcui:11204,,,0.02919675534613284,9187528,PharmGKB
IX03743,CYP3A4,D02862,ALPHA-NAPHTHOFLAVONE,drugbank:DB07453,,,0.0083419300988951,,DTC
IX03744,CYP3A4,D01465,EPIGALLOCATECHIN GALLATE,rxcui:24246,,,0.006869824787325375,17108060,NCI
IX03745,CYP3A4,D02863,GANGALEOIDIN,chembl:CHEMBL1491099,,,0.01946450356408856,,DTC
IX03746,CYP3A4,D00659,CHEMBL:CHEMBL1079460,chembl:CHEMBL1079460,,,0.004491808514789669,,DTC
IX03747,CYP3A4,D02864,PSEUDOEPHEDRINE,rxcui:8896,,,0.003434912393662687,,DTC
IX03748,CYP3A4,D02865,CHEMBL:CHEMBL587259,chembl:CHEMBL587259,,,0.01167870213845313,,DTC
IX03749,CYP3A4,D02866,ARASERTACONAZOLE,ncit:C79926,,,0.01167870213845313,,DTC
IX03750,CYP3A4,D02867,CGP7930,iuphar.ligand:1079,,,0.0083419300988951,,DTC
IX03751,CYP3A4,D01028,TRIAMCINOLONE,rxcui:10759,,,0.005077696581936147,22931300,DTC
IX03752,CYP3A4,D02868,PIPERIDOLATE HYDROCHLORIDE,rxcui:102170,,,0.05839351069226569,,DTC
IX03753,CYP3A4,D02869,VANIPREVIR,ncit:C152828,,,0.02919675534613284,19841155,DTC
IX03754,CYP3A4,D02870,REL-CISAPRIDE,chembl:CHEMBL74656,,,0.01946450356408856,22931300,DTC
IX03755,CYP3A4,D02871,"2- (2,6-DIMETHOXYPHENOXYETHYL)AMINOMETHYL-1,4-BENZODIOXANE HYDROCHLORIDE (WB 4101)",chembl:CHEMBL556001,,,0.05839351069226569,,DTC
IX03756,CYP3A4,D02872,RS-100329,iuphar.ligand:7381,,,0.01459837767306642,,DTC
IX03757,CYP3A4,D02873,METHOXYFLURANE,rxcui:6857,,,0.005308500972024154,9187528,PharmGKB
IX03758,CYP3A4,D01625,CARBAMAZEPINE,rxcui:2002,,,0.002383408599684314,22931300,DTC
IX03759,CYP3A4,D00763,PARATHION,ncit:C163685,,,0.02919675534613284,,DTC
IX03760,CYP3A4,D02874,ALTANSERIN,ncit:C77258,,,0.02919675534613284,,DTC
IX03761,CYP3A4,D02875,CHEMBL:CHEMBL145725,chembl:CHEMBL145725,,,0.01459837767306642,,DTC
IX03762,CYP3A4,D02876,CAULIBUGULONE C,chembl:CHEMBL445969,,,0.01946450356408856,,DTC
IX03763,CYP3A4,D02877,OLVANIL,ncit:C166774,,,0.009732251782044283,,DTC
IX03764,CYP3A4,D02878,MEK1/2 INHIBITOR,iuphar.ligand:6008,,,0.01946450356408856,,DTC
IX03765,CYP3A4,D02879,TABIMORELIN,ncit:C76887,inhibitor,INHIBITORY,0.05839351069226569,,DTC|ChEMBL
IX03766,CYP3A4,D02880,GW282974X,chembl:CHEMBL30432,,,0.007299188836533211,,DTC
IX03767,CYP3A4,D00536,PYRILAMINE,rxcui:9009,,,0.01459837767306642,22931300,DTC
IX03768,CYP3A4,D02881,DROFENINE HYDROCHLORIDE,chembl:CHEMBL1368313,,,0.05839351069226569,,DTC
IX03769,CYP3A4,D02480,STAVUDINE,rxcui:59763,,,0.008983617029579338,22931300,DTC
IX03770,CYP3A4,D02882,FLUNISOLIDE ANHYDROUS,rxcui:1546428,,,0.0106170019440483,22931300,DTC
IX03771,CYP3A4,D02883,CARMOFUR,ncit:C955,,,0.05839351069226569,,DTC
IX03772,CYP3A4,D00764,CHLORANIL,chembl:CHEMBL192627,,,0.003892900712817712,,DTC
IX03773,CYP3A4,D00958,SB-415286,iuphar.ligand:8019,,,0.002919675534613284,,DTC
IX03774,CYP3A4,D02884,LOSARTAN POTASSIUM,rxcui:203160,,,0.01592550291607246,9187528,DTC|PharmGKB
IX03775,CYP3A4,D02885,TYRPHOSTIN B48,drugbank:DB16774,,,0.003073342668013983,,DTC
IX03776,CYP3A4,D02886,TEBUFENOZIDE,chembl:CHEMBL226968,,,0.01946450356408856,,DTC
IX03777,CYP3A4,D02887,GUGGULSTERONE,iuphar.ligand:2745,,,0.006488167854696187,,DTC
IX03778,CYP3A4,D01160,HOMIDIUM BROMIDE,ncit:C65857,,,0.002013569334216058,,DTC
IX03779,CYP3A4,D00923,TYRPHOSTIN AG 879,ncit:C1491,,,0.003244083927348093,,DTC
IX03780,CYP3A4,D02888,PTAEROXYLIN,chembl:CHEMBL1527943,,,0.02919675534613284,,DTC
IX03781,CYP3A4,D02889,PRIMIDONE,rxcui:8691,,,0.003336772039558039,28343093,PharmGKB
IX03782,CYP3A4,D02890,NSC-663284,drugbank:DB17038,,,0.0083419300988951,,DTC
IX03783,CYP3A4,D00564,(+/-)-ERIODICTYOL,iuphar.ligand:12442,,,0.004866125891022141,,DTC
IX03784,CYP3A4,D02891,DORZOLAMIDE,rxcui:60207,,,0.02335740427690627,9187528,PharmGKB
IX03785,CYP3A4,D02892,CHEMBL:CHEMBL85194,chembl:CHEMBL85194,,,0.009732251782044283,,DTC
IX03786,CYP3A4,D02893,CHEMBL:CHEMBL1288014,chembl:CHEMBL1288014,,,0.02919675534613284,,DTC
IX03787,CYP3A4,D02894,PHLORETIN,rxcui:1368167,,,0.003649594418266605,,DTC
