DrugID,DrugDBID,Name,Modality,MechanismOfAction,MaxTrialPhase,IsApproved,HasBeenWithdrawn,SMILES,MolecularWeight
D03471,chembl:CHEMBL5095024,MP-412,,inhibitor,,False,,,
D03472,ncit:C171059,TUXOBERTINIB,,negative modulator,,False,,,
D03473,ncit:C102535,ANTI-ERBB3 MONOCLONAL ANTIBODY AV-203,Therapeutic Antibodies,inhibitor,,False,,,
D03474,ncit:C127906,ANTI-MET MONOCLONAL ANTIBODY MIXTURE SYM015,,,,False,,,
D03475,drugbank:DB14795,AZD-3759,,inhibitor,,False,,,
D03476,drugbank:DB16752,CIPATINIB,,,,False,,,
D03477,ncit:C121550,ANTI-EGFR MONOCLONAL ANTIBODY SYN004,,,,False,,,
D03478,chembl:CHEMBL219557,CHEMBL:CHEMBL219557,,,,False,,,
D03479,chembl:CHEMBL1078000,CHEMBL:CHEMBL1078000,,,,False,,,
D03480,ncit:C111895,PYROTINIB,,inhibitor,,False,,,
D03481,chembl:CHEMBL40275,ALOE-EMODIN,,,,False,,,
D03482,rxcui:2058826,CEMIPLIMAB,,,,True,,,
D03483,iuphar.ligand:7643,AEE788,Kinase Inhibitors,inhibitor,,False,,,
D03484,ncit:C180535,FIRMONERTINIB,,inhibitor,,False,,,
D03485,rxcui:4917,NITROGLYCERIN,Small Molecule,,,True,,,
D03486,ncit:C112205,ROGARATINIB,,,,False,,,
D03487,chembl:CHEMBL1077773,CHEMBL:CHEMBL1077773,,,,False,,,
D03488,iuphar.ligand:7647,BMS-599626,,inhibitor,,False,,,
D03489,ncit:C118281,ANTI-MET/EGFR MONOCLONAL ANTIBODY LY3164530,,,,False,,,
D03490,ncit:C128037,ANTI-PD1 MONOCLONAL ANTIBODY,,,,False,,,
D03491,ncit:C99222,ANTI-EGFRVIII ANTIBODY DRUG CONJUGATE AMG 595,,,,False,,,
D03492,rxcui:1940642,NERATINIB MALEATE,,inhibitor,,True,,,
D03493,ncit:C62530,VARLITINIB,Small molecule,inhibitor,,False,,,
D03494,chembl:CHEMBL3545071,SERIBANTUMAB,,inhibitor,,False,,,
D03495,ncit:C101791,OLMUTINIB,EGFR inhibitor 3rd gen,inhibitor,,True,,,
D03496,chembl:CHEMBL2109393,RG-7160,,inhibitor,,False,,,
D03497,ncit:C115110,NAQUOTINIB,,inhibitor,,False,,,
D03498,ncit:C2733,NIMOTUZUMAB,monoclonal antibody,inhibitor; antibody,,False,,,
D03499,chembl:CHEMBL422872,AZD-4769,,inhibitor,,False,,,
D03500,ncit:C105612,DEPATUXIZUMAB MAFODOTIN,,binder,,False,,,
D03501,rxcui:1430441,AFATINIB DIMALEATE,,inhibitor,,True,,,
D03502,rxcui:2619313,TREMELIMUMAB,Therapeutic Antibodies,,,True,,,
D03503,ncit:C78838,IMGATUZUMAB,,inhibitor,,False,,,
D03504,rxcui:90540,INDIUM-111,,,,False,,,
D03505,drugbank:DB12318,BMS-599626,Kinase Inhibitors,inhibitor,,False,,,
D03506,rxcui:477320,ERLOTINIB HYDROCHLORIDE,,inhibitor,,True,,,
D03507,ncit:C98838,POZIOTINIB,,inhibitor,,False,,,
D03508,ncit:C138996,ICOTINIB,Kinase Inhibitors,inhibitor,,False,,,
D03509,ncit:C152413,SPARSOMYCIN,,,,False,,,
D03510,iuphar.ligand:8137,COMPOUND 8E [PMID: 24432909],,inhibitor,,False,,,
D03511,iuphar.ligand:9403,RO3280,,inhibitor,,False,,,
D03512,iuphar.ligand:10367,DS21360717,,inhibitor,,False,,,
D03513,ncit:C74010,CAROTUXIMAB,monoclonal antibody,inhibitor,,False,,,
D03514,iuphar.ligand:8139,COMPOUND 25B [PMID: 22564207],,inhibitor,,False,,,
D03515,ncit:C166786,EDIFOLIGIDE,,inhibitor,,False,,,
D03516,chembl:CHEMBL301735,HOECHST 33258,,,,False,,,
D03517,ncit:C1902,RAS INHIBITOR,,,,False,,,
D03518,rxcui:8687,PRIMAQUINE,,,,True,,,
D03519,ncit:C1122,RECOMBINANT HEPATOCYTE GROWTH FACTOR,,,,False,,,
D03520,chembl:CHEMBL1173445,LARGAZOLE,,,,False,,,
D03521,ncit:C171738,EDIFOLIGIDE SODIUM,,inhibitor,,False,,,
D03522,iuphar.ligand:8050,PF-4800567,,inhibitor,,False,,,
D03523,iuphar.ligand:5985,IC261,,inhibitor,,False,,,
D03524,iuphar.ligand:12692,SR-4133,,inhibitor,,False,,,
D03525,rxcui:2478439,UMBRALISIB,,inhibitor,,True,,,
D03526,iuphar.ligand:12909,IACS-52825,,inhibitor,,False,,,
D03527,iuphar.ligand:9988,"COMPOUND 16D [TAO ET AL., 2009]",,inhibitor,,False,,,
D03528,iuphar.ligand:9990,GNE-8505,,inhibitor,,False,,,
D03529,iuphar.ligand:11506,GDC-0134,,inhibitor,,False,,,
D03530,iuphar.ligand:9989,COMPOUND 11 [PMID: 26431428],,inhibitor,,False,,,
D03531,iuphar.ligand:8173,CEP-1347,,inhibitor,,False,,,
D03532,rxcui:114934,DESIRUDIN,Antithrombotic Agents,inhibitor,,True,,,
D03533,rxcui:60819,BIVALIRUDIN,peptide,inhibitor,,True,,,
D03534,ncit:C175734,PEGMUSIRUDIN,,,,False,,,
D03535,ncit:C80843,FLOVAGATRAN,Small molecule,,,False,,,
D03536,rxcui:17941,ANISINDIONE,small molecule,,,True,,,
D03537,rxcui:1037041,DABIGATRAN ETEXILATE MESYLATE,,inhibitor,,True,,,
D03538,ncit:C87248,ODIPARCIL,,,,False,,,
D03539,chembl:CHEMBL30054,DPOC-4088,,,,False,,,
D03540,rxcui:2054984,LUSUTROMBOPAG,,,,True,,,
D03541,chembl:CHEMBL4298002,ICHORCUMAB,,inhibitor,,False,,,
D03542,rxcui:1599827,PYRIDOXAL PHOSPHATE ANHYDROUS,,,,False,,,
D03543,drugbank:DB05361,SR-123781A,,,,False,,,
D03544,rxcui:221095,ENOXAPARIN SODIUM,Anticoagulants,,,True,,,
D03545,chembl:CHEMBL404515,CYANIDIN,,,,False,,,
D03546,chembl:CHEMBL586628,CHEMBL:CHEMBL586628,,,,False,,,
D03547,drugbank:DB15132,AZD-8165,,,,False,,,
D03548,rxcui:2045726,AVATROMBOPAG,,,,True,,,
D03549,rxcui:1546205,HIRUDIN,,,,False,,,
D03550,chembl:CHEMBL2425137,CYANIN,,,,False,,,
D03551,iuphar.ligand:8138,COMPOUND 2C [PMID: 24900538],,inhibitor,,False,,,
D03552,drugbank:DB18393,EP-217609,Small Molecule,,,False,,,
D03553,chembl:CHEMBL508600,APRAMIDE A,,,,False,,,
D03554,rxcui:15202,ARGATROBAN,Small molecule,inhibitor,,True,,,
D03555,ncit:C66077,MELAGATRAN,,,,False,,,
D03556,ncit:C166758,ATECEGATRAN METOXIL,Small molecule,inhibitor,,False,,,
D03557,chembl:CHEMBL5314595,ASPIRIN TRELAMINE,,,,False,,,
D03558,ncit:C77996,XIMELAGATRAN,small molecule,inhibitor,,True,,,
D03559,chembl:CHEMBL1083499,CHEMBL:CHEMBL1083499,,,,False,,,
D03560,iuphar.ligand:13145,RUCAPARIB METABOLITE M324,,inhibitor,,False,,,
D03561,ncit:C143162,ONVANSERTIB,,inhibitor,,False,,,
D03562,iuphar.ligand:12904,COMPOUND (S)-29 [PMID: 37606563],,inhibitor,,False,,,
D03563,iuphar.ligand:10162,RV1729,,inhibitor,,False,,,
D03564,iuphar.ligand:10233,AZ2,,inhibitor,,False,,,
D03565,iuphar.ligand:11204,AZD8154,,inhibitor,,False,,,
D03566,iuphar.ligand:7963,PILARALISIB,,inhibitor,,False,,,
D03567,iuphar.ligand:10649,COMPOUND 7 [PMID: 31955578],,inhibitor,,False,,,
D03568,iuphar.ligand:5701,PI-103,,inhibitor,,False,,,
D03569,iuphar.ligand:10001,COMPOUND 52 [PMID: 28541707],,inhibitor,,False,,,
D03570,chembl:CHEMBL5315078,EPTACOG BETA (ACTIVATED),,,,True,,,
D03571,iuphar.ligand:8011,KU-0060648,,inhibitor,,False,,,
D03572,drugbank:DB08059,WORTMANNIN,,inhibitor,,False,,,
D03573,drugbank:DB04769,"5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE",,inhibitor,,False,,,
D03574,chembl:CHEMBL2108322,VATREPTACOG ALFA (ACTIVATED),,,,False,,,
D03575,ncit:C123925,ZANDELISIB,,inhibitor,,False,,,
D03576,iuphar.ligand:11699,AMDIZALISIB,,inhibitor,,False,,,
D03577,iuphar.ligand:7743,IZORLISIB,,inhibitor,,False,,,
D03578,ncit:C104292,PANULISIB,,inhibitor,,False,,,
D03579,rxcui:2386863,COAGULATION FACTOR VIIA (RECOMBINANT)-JNCW,,,,True,,,
D03580,iuphar.ligand:9997,AZD3458,,inhibitor,,False,,,
D03581,iuphar.ligand:12075,VULOLISIB,,inhibitor,,False,,,
D03582,wikidata:Q20801762,COAGULATION FACTOR VIIA,recombinant protein,,,False,,,
D03583,iuphar.ligand:10163,RV6153,,inhibitor,,False,,,
D03584,ncit:C103277,ACALISIB,,inhibitor,,False,,,
D03585,iuphar.ligand:8382,VS-5584,,inhibitor,,False,,,
D03586,iuphar.ligand:8527,AZD8186,,inhibitor,,False,,,
D03587,ncit:C104008,FIMEPINOSTAT,,inhibitor,,False,,,
D03588,iuphar.ligand:8968,PIK-108,,modulator,,False,,,
D03589,ncit:C69129,ANPOCOGIN,recombinant protein,,,False,,,
D03590,iuphar.ligand:8917,AMG319,,inhibitor,,False,,,
D03591,ncit:C174798,NEMIRALISIB,,inhibitor,,False,,,
D03592,iuphar.ligand:12720,PF-06843195,,inhibitor,,False,,,
D03593,chembl:CHEMBL2108334,EPTACOG ALFA (ACTIVATED),,,,True,,,
D03594,drugbank:DB13000,PCI-27483,,inhibitor,,False,,,
D03595,ncit:C113434,PARSACLISIB,,inhibitor,,False,,,
D03596,iuphar.ligand:12062,COMPOUND 27 [PMID: 35834807],,inhibitor,,False,,,
D03597,ncit:C125471,EGANELISIB,,inhibitor,,False,,,
D03598,rxcui:2633005,LENIOLISIB,,inhibitor,,True,,,
D03599,ncit:C166689,EPTACOG ALFA PEGOL (ACTIVATED),,,,False,,,
D03600,iuphar.ligand:5715,TG-100-115,,inhibitor,,False,,,
D03601,iuphar.ligand:8839,TORIN 2,,inhibitor,,False,,,
D03602,iuphar.ligand:9636,INAVOLISIB,,inhibitor,,False,,,
D03603,iuphar.ligand:9376,IC-87114,,inhibitor,,False,,,
D03604,iuphar.ligand:10441,COMPOUND 5D [PMID: 31335136],,inhibitor,,False,,,
D03605,ncit:C98844,SERABELISIB,Kinase Inhibitors,inhibitor,,False,,,
D03606,rxcui:1945077,COPANLISIB,Kinase Inhibitors,inhibitor,,True,,,
D03607,iuphar.ligand:12119,NVP-CLR457,,inhibitor,,False,,,
D03608,ncit:C116876,TASELISIB,Kinase Inhibitors,inhibitor,,False,,,
D03609,iuphar.ligand:8383,BIMIRALISIB,,inhibitor,,False,,,
D03610,chembl:CHEMBL4298072,MARZEPTACOG ALFA (ACTIVATED),,,,False,,,
D03611,iuphar.ligand:10365,COMPOUND 2Q [PMID: 30986068],,inhibitor,,False,,,
D03612,iuphar.ligand:8012,PIK-75,,inhibitor,,False,,,
D03613,iuphar.ligand:9692,STK16-IN-1,,inhibitor,,False,,,
D03614,iuphar.ligand:10702,COMPOUND 15A [PMID: 32069401],,inhibitor,,False,,,
D03615,iuphar.ligand:13457,XRD-0394,,inhibitor,,False,,,
D03616,iuphar.ligand:8974,OMIPALISIB,,inhibitor,,False,,,
D03617,rxcui:2058509,DUVELISIB,,inhibitor,,True,,,
D03618,iuphar.ligand:13486,BOSMOLISIB,,inhibitor,,False,,,
D03619,iuphar.ligand:9800,SELETALISIB,,inhibitor,,False,,,
D03620,ncit:C121817,SAMOTOLISIB,,inhibitor,,False,,,
D03621,iuphar.ligand:12616,DS-7423,PI3K/mTOR Inhibitors,inhibitor,,False,,,
D03622,iuphar.ligand:10633,GSK2292767,,inhibitor,,False,,,
D03623,iuphar.ligand:9571,ECF309,,inhibitor,,False,,,
D03624,iuphar.ligand:8915,AZD8835,,inhibitor,,False,,,
D03625,iuphar.ligand:9928,PUQUITINIB,,inhibitor,,False,,,
D03626,iuphar.ligand:8805,COMPOUND 82 [PMID: 21332118],,inhibitor,,False,,,
D03627,ncit:C91731,APITOLISIB,Kinase Inhibitors,inhibitor,,False,,,
D03628,ncit:C107686,DEZAPELISIB,,inhibitor,,False,,,
D03629,iuphar.ligand:8242,PI-3065,,inhibitor,,False,,,
D03630,ncit:C113433,TENALISIB,,inhibitor,,False,,,
D03631,iuphar.ligand:10598,COMPOUND 41 [PMID: 31855425],,inhibitor,,False,,,
D03632,iuphar.ligand:10151,NEOLYMPHOSTIN A,,inhibitor,,False,,,
D03633,iuphar.ligand:9961,COMPOUND 20F [PMID: 28520415],,inhibitor,,False,,,
D03634,iuphar.ligand:10466,LINPERLISIB,,inhibitor,,False,,,
D03635,iuphar.ligand:12487,ROGINOLISIB,,modulator,,False,,,
D03636,drugbank:DB17983,MM-111,monoclonal antibody,inhibitor; antibody,,False,,,
D03637,rxcui:1371041,ADO-TRASTUZUMAB EMTANSINE,EGFR mAb inhibitor,inhibitor,,True,,,
D03638,rxcui:2473851,MARGETUXIMAB,monoclonal antibody,inhibitor,,True,,,
D03639,wikidata:Q15708335,TIPIRACIL / TRIFLURIDINE,,,,False,,,
D03640,chembl:CHEMBL2109399,T-DM1,,binder,,False,,,
D03641,ncit:C274,ANTINEOPLASTIC AGENT,,,,False,,,
D03642,drugbank:DB12302,CP-724714,,inhibitor,,False,,,
D03643,ncit:C152948,ZENOCUTUZUMAB,,inhibitor,,False,,,
D03644,wikidata:Q29006063,KADCYLA,Therapeutic Antibodies,antibody,,False,,,
D03645,ncit:C156880,HSP90 INHIBITOR,ERBB2 mAb inhibitor,,,False,,,
D03646,ncit:C99903,HER2 ECD+TM VIRUS-LIKE REPLICON PARTICLES VACCINE AVX901,,,,False,,,
D03647,ncit:C96038,HER2-TARGETED LIPOSOMAL DOXORUBICIN HYDROCHLORIDE MM-302,,,,False,,,
D03648,ncit:C170020,GANCOTAMAB,,binder,,False,,,
D03649,ncit:C2658,ERTUMAXOMAB,,modulator,,False,,,
D03650,ncit:C26645,MULTI-NEO-EPITOPE VACCINE OSE 2101,,vaccine,,False,,,
D03651,rxcui:3995,EPIRUBICIN,Antineoplastic Agents,,,True,,,
D03652,rxcui:1299922,DOCETAXEL ANHYDROUS,Small Molecule,,,True,,,
D03653,chembl:CHEMBL499608,NAKIJIQUINONES H,,,,False,,,
D03654,rxcui:2267574,FAM-TRASTUZUMAB DERUXTECAN-NXKI,,binder,,True,,,
D03655,chembl:CHEMBL499609,NAKIJIQUINONE I,,,,False,,,
D03656,ncit:C126355,ANTI-HER2 ANTIBODY-DRUG CONJUGATE MEDI4276,,,,False,,,
D03657,rxcui:1546014,ZOLEDRONIC ACID ANHYDROUS,Bisphosphonates,,,True,,,
D03658,rxcui:6674,MECHLORETHAMINE,,,,True,,,
D03659,ncit:C171846,BLARCAMESINE,Small molecule,,,False,,,
D03660,ncit:C130010,ZANIDATAMAB,,inhibitor,,False,,,
D03661,rxcui:2628469,ELACESTRANT,small molecule,,,True,,,
D03662,ncit:C97917,GLYCOOPTIMIZED TRASTUZUMAB-GEX,,,,False,,,
D03663,ncit:C118674,TRASTUZUMAB DUOCARMAZINE,,binder,,False,,,
D03664,iuphar.ligand:6006,MEK INHIBITOR I,,inhibitor,,False,,,
D03665,chembl:CHEMBL502529,NAKIJIQUINONES G,,,,False,,,
D03666,chembl:CHEMBL55659,ANTHRAQUINONE,,,,False,,,
D03667,ncit:C2694,GREEN TEA EXTRACT,,,,False,,,
D03668,chembl:CHEMBL3039542,CIMAGLERMIN ALFA,recombinant protein,,,False,,,
D03669,ncit:C66212,MUBRITINIB,Kinase Inhibitors,inhibitor,,False,,,
D03670,drugbank:DB17250,MDX-210,,modulator,,False,,,
D03671,ncit:C117985,NELIPEPIMUT-S,,,,False,,,
D03672,ncit:C123917,ANVATABART OPADOTIN,,binder,,False,,,
D03673,chembl:CHEMBL4594568,KN-026,,inhibitor,,False,,,
D03674,ncit:C2057,LAPULEUCEL-T,,,,False,,,
D03675,chembl:CHEMBL3545111,HEMAY-022,,inhibitor,,False,,,
D03676,rxcui:10803,TRIFLURIDINE,,,,True,,,
D03677,iuphar.ligand:12006,(R)-STU104,,,,False,,,
D03678,rxcui:2346,CHLORAMBUCIL,,,,True,,,
D03679,ncit:C2554,VACCINE ADJUVANT,,,,False,,,
D03680,ncit:C2594,THERAPEUTIC AUTOLOGOUS DENDRITIC CELLS,,,,False,,,
D03681,rxcui:1433764,TBO-FILGRASTIM,Antineutropenic Agents,,,True,,,
D03682,rxcui:1670304,TIPIRACIL,,,,True,,,
D03683,rxcui:711942,ELTROMBOPAG,Small molecule,,,True,,,
D03684,iuphar.ligand:13346,COMPOUND 17 [PMID: 38477582],,modulator,,False,,,
D03685,iuphar.ligand:8243,HS-173,,inhibitor,,False,,,
D03686,iuphar.ligand:7951,BGT-226,,inhibitor,,False,,,
D03687,iuphar.ligand:10578,AS-252424,,inhibitor,,False,,,
D03688,rxcui:352374,DROTRECOGIN ALFA,recombinant protein,inhibitor,,True,,,
D03689,iuphar.ligand:12382,RISOVALISIB,,inhibitor,,False,,,
D03690,iuphar.ligand:6024,PI 3-KG INHIBITOR II,,inhibitor,,False,,,
D03691,ncit:C188554,GILMELISIB,,inhibitor,,False,,,
D03692,iuphar.ligand:7936,PF-04691502,Kinase Inhibitors,inhibitor,,False,,,
D03693,ncit:C116877,PAXALISIB,,inhibitor,,False,,,
D03694,iuphar.ligand:10489,COMPOUND 12B [PMID: 31465220],,inhibitor,,False,,,
D03695,ncit:C80267,DROTRECOGIN ALFA (ACTIVATED),,inhibitor,,True,,,
D03696,iuphar.ligand:10142,PQR620,,inhibitor,,False,,,
D03697,iuphar.ligand:9826,GSK1059615,,inhibitor,,False,,,
D03698,iuphar.ligand:13065,RLY-2608,,modulator,,False,,,
D03699,iuphar.ligand:12903,STX-478,,inhibitor,,False,,,
D03700,iuphar.ligand:8978,QUINOSTATIN,,inhibitor,,False,,,
D03701,iuphar.ligand:10234,COMPOUND 22 [PMID: 24754609],,inhibitor,,False,,,
D03702,iuphar.ligand:8827,COMPOUND 11J [PMID: 23021994],,inhibitor,,False,,,
D03703,iuphar.ligand:10601,AZD7648,,inhibitor,,False,,,
D03704,rxcui:4100,ESTROGENS,,,,False,,,
D03705,chembl:CHEMBL1797708,CHEMBL:CHEMBL1797708,,,,False,,,
D03706,chembl:CHEMBL404916,CHEMBL:CHEMBL404916,,,,False,,,
D03707,chembl:CHEMBL257748,CHEMBL:CHEMBL257748,,,,False,,,
D03708,chembl:CHEMBL1797707,CHEMBL:CHEMBL1797707,,,,False,,,
D03709,iuphar.ligand:7001,GARCINOL,,,,False,,,
D03710,iuphar.ligand:8057,XMD8-92,,inhibitor,,False,,,
D03711,iuphar.ligand:12083,OCIFISERTIB,,inhibitor,,False,,,
D03712,iuphar.ligand:12396,CZS-241,,inhibitor,,False,,,
D03713,ncit:C71694,CITATUZUMAB BOGATOX,monoclonal antibody,binder,,False,,,
D03714,ncit:C62445,CATUMAXOMAB,antibody,modulator; antibody,,True,,,
D03715,ncit:C77854,SOLITOMAB,antibody,modulator,,False,,,
D03716,ncit:C13008,LYMPHOKINE-ACTIVATED KILLER CELLS,,,,False,,,
D03717,ncit:C1573,INCOMPLETE FREUND'S ADJUVANT,,,,False,,,
D03718,ncit:C61307,OPORTUZUMAB MONATOX,antibody,binder,,False,,,
D03719,ncit:C1139,KEYHOLE LIMPET HEMOCYANIN,,,,False,,,
D03720,ncit:C82358,ADECATUMUMAB,monoclonal antibody,inhibitor,,False,,,
D03721,rxcui:258439,HEAVY MINERAL OIL,,,,True,,,
D03722,ncit:C923,VACCINE,,,,False,,,
D03723,chembl:CHEMBL2109265,MOC31-PE,,binder,,False,,,
D03724,ncit:C1663,ANTINEOPLASTIC VACCINE,,,,False,,,
D03725,rxcui:221456,"ALUM, POTASSIUM",,,,True,,,
D03726,chembl:CHEMBL2109259,IGN-101,,binder,,False,,,
D03727,rxcui:70223,ALDESLEUKIN,protein,,,True,,,
D03728,ncit:C39619,DNA VACCINE,,,,False,,,
D03729,rxcui:80726,EDRECOLOMAB,,modulator,,False,,,
D03730,drugbank:DB05831,ING-1,antibody,other/unknown,,False,,,
D03731,ncit:C1479,ALVAC VACCINE,,,,False,,,
D03732,ncit:C2630,TUCOTUZUMAB CELMOLEUKIN,,other/unknown,,False,,,
D03733,ncit:C1269,TAG-72 ANTIGEN,,,,False,,,
D03734,ncit:C66949,ELISIDEPSIN,,,,False,,,
D03735,ncit:C78859,SERIBANTUMAB,,inhibitor,,False,,,
D03736,chembl:CHEMBL2109396,AMG-888,,inhibitor,,False,,,
D03737,ncit:C101895,ELGEMTUMAB,,inhibitor,,False,,,
D03738,chembl:CHEMBL3707404,LUMRETUZUMAB,,,,False,,,
D03739,ncit:C103863,ISTIRATUMAB,,inhibitor,,False,,,
D03740,iuphar.ligand:12376,DARIZMETINIB,,inhibitor,,False,,,
D03741,ncit:C111997,ANTI-HER3 MONOCLONAL ANTIBODY GSK2849330,,,,False,,,
D03742,chembl:CHEMBL2109401,AV-203,,inhibitor,,False,,,
D03743,ncit:C113333,ANTI-ERBB3 MONOCLONAL ANTIBODY CDX-3379,,,,False,,,
D03744,ncit:C103859,ANTI-ERBB3 MONOCLONAL ANTIBODY REGN1400,,,,False,,,
D03745,ncit:C136987,PATRITUMAB DERUXTECAN,,binder,,False,,,
D03746,ncit:C26648,"HER2 INHIBITOR CP-724,714",,,,False,,,
D03747,chembl:CHEMBL4650292,CDX-3379,,inhibitor,,False,,,
D03748,ncit:C104058,LUMRETUZUMAB,,inhibitor,,False,,,
D03749,chembl:CHEMBL2109402,MM-121,Therapeutic Antibodies,inhibitor; antibody,,False,,,
D03750,iuphar.ligand:13512,ZEPRUMETOSTAT,,inhibitor,,False,,,
D03751,iuphar.ligand:9332,JQEZ5,,inhibitor,,False,,,
D03752,rxcui:2274379,TAZEMETOSTAT HYDROBROMIDE,,inhibitor,,True,,,
D03753,iuphar.ligand:12352,COMPOUND 15A [PMID: 36642961],,inhibitor,,False,,,
D03754,iuphar.ligand:8387,EPZ005687,EZH2 inhibitor,inhibitor,,False,,,
D03755,iuphar.ligand:12353,SKLB-03220,,inhibitor,,False,,,
D03756,ncit:C127114,VALEMETOSTAT,,inhibitor,,False,,,
D03757,drugbank:DB14581,CPI-1205,,,,False,,,
D03758,iuphar.ligand:9881,EBI-2511,,inhibitor,,False,,,
D03759,iuphar.ligand:8237,UNC1999,,inhibitor,,False,,,
D03760,iuphar.ligand:9115,CPI-1205,,inhibitor,,False,,,
D03761,iuphar.ligand:7013,EI1,,inhibitor,,False,,,
D03762,iuphar.ligand:10516,MEVROMETOSTAT,,inhibitor,,False,,,
D03763,ncit:C167347,TULMIMETOSTAT,,inhibitor,,False,,,
D03764,iuphar.ligand:8240,GSK343,,inhibitor,,False,,,
D03765,iuphar.ligand:9273,EPZ011989,,inhibitor,,False,,,
D03766,iuphar.ligand:8106,URMC-099,,inhibitor,,False,,,
D03767,rxcui:8048,PERGOLIDE MESYLATE,,,,True,,,
D03768,iuphar.ligand:8208,COMPOUND 5N [PMID: 20483621],,inhibitor,,False,,,
D03769,chembl:CHEMBL581225,CHEMBL:CHEMBL581225,,,,False,,,
D03770,chembl:CHEMBL146525,CHEMBL:CHEMBL146525,,,,False,,,
D03771,chembl:CHEMBL1162494,N-ACETYLASPARTIC ACID,,,,False,,,
D03772,ncit:C66165,MITONAFIDE,,,,False,,,
D03773,ncit:C169769,ALDAFERMIN,,activator,,False,,,
D03774,ncit:C174833,PEGBELFERMIN,,agonist,,False,,,
D03775,ncit:C38690,MUPARFOSTAT,polysaccharide,inhibitor,,False,,,
D03776,iuphar.ligand:10947,NIK INHIBITOR 12F,,inhibitor,,False,,,
D03777,iuphar.ligand:8193,COMPOUND 30 [PMID: 17280833],,inhibitor,,False,,,
D03778,ncit:C188644,FAZPILODEMAB,,agonist,,False,,,
D03779,chembl:CHEMBL2108302,SPRIFERMIN,,,,False,,,
D03780,rxcui:19079,BENZYLPENICILLOYL POLYLYSINE,small molecule,,,True,,,
D03781,iuphar.ligand:10218,COMPOUND 27D [PMID: 28231433],,inhibitor,,False,,,
D03782,iuphar.ligand:6624,OPAGANIB,,inhibitor,,False,,,
D03783,iuphar.ligand:6623,PF-543,,inhibitor,,False,,,
D03784,iuphar.ligand:6041,SKI II,,inhibitor,,False,,,
D03785,iuphar.ligand:6625,ROME,,inhibitor,,False,,,
D03786,iuphar.ligand:10219,MP-A08,,inhibitor,,False,,,
D03787,iuphar.ligand:11145,COMPOUND 55 [PMID: 30889352],,inhibitor,,False,,,
D03788,iuphar.ligand:11144,COMPOUND 49 [PMID: 30889352],,inhibitor,,False,,,
D03789,rxcui:302379,OMALIZUMAB,monoclonal antibody,,,True,,,
D03790,iuphar.ligand:10217,SLC4101431,,inhibitor,,False,,,
D03791,iuphar.ligand:11147,COMPOUND 60 [PMID: 30889352],,inhibitor,,False,,,
D03792,iuphar.ligand:10641,SLM6071469,,inhibitor,,False,,,
D03793,iuphar.ligand:11146,COMPOUND 59 [PMID: 30889352],,inhibitor,,False,,,
D03794,rxcui:4570,FRUCTOSE,,,,True,,,
D03795,rxcui:75917,INTERFERON BETA-1A,protein,,,True,,,
D03796,iuphar.ligand:11340,SBP-7455,,inhibitor,,False,,,
D03797,rxcui:72257,INTERFERON BETA-1B,protein,,,True,,,
D03798,ncit:C122719,FGFR INHIBITOR ASP5878,,,,False,,,
D03799,chembl:CHEMBL3545300,CP-459632,,inhibitor,,False,,,
D03800,ncit:C175088,INFIGRATINIB PHOSPHATE,,inhibitor,,True,,,
D03801,ncit:C53397,BRIVANIB ALANINATE,,inhibitor,,False,,,
D03802,drugbank:DB13022,LY-2874455,,inhibitor,,False,,,
D03803,drugbank:DB15498,BOS172722,,inhibitor,,False,,,
D03804,drugbank:DB16891,ENMD-981693,,inhibitor,,False,,,
D03805,ncit:C1884,ORANTINIB,Kinase Inhibitors,inhibitor,,False,,,
D03806,iuphar.ligand:9400,AZ3146,,inhibitor,,False,,,
D03807,ncit:C67040,BRIVANIB,Kinase Inhibitors,inhibitor,,False,,,
D03808,chembl:CHEMBL3908979,FGF401,,inhibitor,,False,,,
D03809,iuphar.ligand:11664,LUVIXASERTIB,,inhibitor,,False,,,
D03810,chembl:CHEMBL5314391,XL-999,,inhibitor,,False,,,
D03811,iuphar.ligand:10371,COMPOUND 20 [PMID: 30998356],,inhibitor,,False,,,
D03812,iuphar.ligand:9238,COMPOUND 27F [PMID: 25625617],,inhibitor,,False,,,
D03813,iuphar.ligand:8073,GNE-7915,,inhibitor,,False,,,
D03814,ncit:C143067,FGFR4 ANTAGONIST INCB062079,,,,False,,,
D03815,iuphar.ligand:9169,COMPOUND 34H [PMID: 27055065],,inhibitor,,False,,,
D03816,iuphar.ligand:11581,FP-1039,fusion protein,,,False,,,
D03817,ncit:C152708,TRAFERMIN,protein,,,False,,,
D03818,drugbank:DB16198,IONIS-FGFR4RX,,,,False,,,
D03819,drugbank:DB12247,AZD-4547,,inhibitor,,False,,,
D03820,iuphar.ligand:4927,FGF-6,,,,False,,,
D03821,rxcui:4278,FAMOTIDINE,Small Molecule,,,True,,,
D03822,drugbank:DB05434,ABT-510,peptide,,,False,,,
D03823,drugbank:DB02757,PYRAZOLE,,,,False,,,
D03824,ncit:C143004,SQUALAMINE,,,,False,,,
D03825,drugbank:DB05387,NEOVASTAT,,,,False,,,
D03826,ncit:C333,CALCIUM CHANNEL BLOCKER,,,,False,,,
